+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                                                                                                                                                       ;
+-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                                                                                                                                                                   ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; the_system|mat_cl_system|kernel_add|kernel|kernel_add_function_inst0|kernel_add_basic_block_0|lsu_local_bb0_ld__u0|streaming_read|read_master|the_master_to_user_fifo|auto_generated|dpfifo                                                                 ; 261   ; 0              ; 0            ; 0              ; 263    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|kernel_add_function_inst0|kernel_add_basic_block_0|lsu_local_bb0_ld__u0|streaming_read|read_master|the_master_to_user_fifo|auto_generated                                                                        ; 260   ; 0              ; 0            ; 0              ; 263    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|kernel_add_function_inst0|kernel_add_basic_block_0|lsu_local_bb0_ld__u0|streaming_read|read_master                                                                                                               ; 323   ; 43             ; 0            ; 43             ; 327    ; 43              ; 43            ; 43              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|kernel_add_function_inst0|kernel_add_basic_block_0|lsu_local_bb0_ld__u0|streaming_read|avm_buffer|staging_reg                                                                                                    ; 39    ; 0              ; 0            ; 0              ; 37     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|kernel_add_function_inst0|kernel_add_basic_block_0|lsu_local_bb0_ld__u0|streaming_read|avm_buffer|fifo|fifo                                                                                                      ; 39    ; 0              ; 0            ; 0              ; 38     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|kernel_add_function_inst0|kernel_add_basic_block_0|lsu_local_bb0_ld__u0|streaming_read|avm_buffer|fifo                                                                                                           ; 39    ; 0              ; 0            ; 0              ; 38     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|kernel_add_function_inst0|kernel_add_basic_block_0|lsu_local_bb0_ld__u0|streaming_read|avm_buffer                                                                                                                ; 39    ; 0              ; 0            ; 0              ; 37     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|kernel_add_function_inst0|kernel_add_basic_block_0|lsu_local_bb0_ld__u0|streaming_read                                                                                                                           ; 325   ; 0              ; 2            ; 0              ; 103    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|kernel_add_function_inst0|kernel_add_basic_block_0|lsu_local_bb0_ld__u0                                                                                                                                          ; 392   ; 296            ; 31           ; 296            ; 361    ; 296             ; 296           ; 296             ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|kernel_add_function_inst0|kernel_add_basic_block_0|lsu_local_bb0_ld_|streaming_read|read_master|the_master_to_user_fifo|auto_generated|dpfifo|wr_ptr                                                             ; 4     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|kernel_add_function_inst0|kernel_add_basic_block_0|lsu_local_bb0_ld_|streaming_read|read_master|the_master_to_user_fifo|auto_generated|dpfifo|usedw_counter                                                      ; 5     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|kernel_add_function_inst0|kernel_add_basic_block_0|lsu_local_bb0_ld_|streaming_read|read_master|the_master_to_user_fifo|auto_generated|dpfifo|rd_ptr_msb                                                         ; 4     ; 0              ; 0            ; 0              ; 5      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|kernel_add_function_inst0|kernel_add_basic_block_0|lsu_local_bb0_ld_|streaming_read|read_master|the_master_to_user_fifo|auto_generated|dpfifo|three_comparison                                                   ; 12    ; 6              ; 0            ; 6              ; 1      ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|kernel_add_function_inst0|kernel_add_basic_block_0|lsu_local_bb0_ld_|streaming_read|read_master|the_master_to_user_fifo|auto_generated|dpfifo|almost_full_comparer                                               ; 12    ; 6              ; 0            ; 6              ; 1      ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|kernel_add_function_inst0|kernel_add_basic_block_0|lsu_local_bb0_ld_|streaming_read|read_master|the_master_to_user_fifo|auto_generated|dpfifo|FIFOram                                                            ; 270   ; 0              ; 0            ; 0              ; 256    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|kernel_add_function_inst0|kernel_add_basic_block_0|lsu_local_bb0_ld_|streaming_read|read_master|the_master_to_user_fifo|auto_generated|dpfifo                                                                    ; 261   ; 0              ; 0            ; 0              ; 263    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|kernel_add_function_inst0|kernel_add_basic_block_0|lsu_local_bb0_ld_|streaming_read|read_master|the_master_to_user_fifo|auto_generated                                                                           ; 260   ; 0              ; 0            ; 0              ; 263    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|kernel_add_function_inst0|kernel_add_basic_block_0|lsu_local_bb0_ld_|streaming_read|read_master                                                                                                                  ; 323   ; 43             ; 0            ; 43             ; 327    ; 43              ; 43            ; 43              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|kernel_add_function_inst0|kernel_add_basic_block_0|lsu_local_bb0_ld_|streaming_read|avm_buffer|staging_reg                                                                                                       ; 39    ; 0              ; 0            ; 0              ; 37     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|kernel_add_function_inst0|kernel_add_basic_block_0|lsu_local_bb0_ld_|streaming_read|avm_buffer|fifo|fifo                                                                                                         ; 39    ; 0              ; 0            ; 0              ; 38     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|kernel_add_function_inst0|kernel_add_basic_block_0|lsu_local_bb0_ld_|streaming_read|avm_buffer|fifo                                                                                                              ; 39    ; 0              ; 0            ; 0              ; 38     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|kernel_add_function_inst0|kernel_add_basic_block_0|lsu_local_bb0_ld_|streaming_read|avm_buffer                                                                                                                   ; 39    ; 0              ; 0            ; 0              ; 37     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|kernel_add_function_inst0|kernel_add_basic_block_0|lsu_local_bb0_ld_|streaming_read                                                                                                                              ; 325   ; 0              ; 2            ; 0              ; 103    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|kernel_add_function_inst0|kernel_add_basic_block_0|lsu_local_bb0_ld_                                                                                                                                             ; 392   ; 296            ; 31           ; 296            ; 361    ; 296             ; 296           ; 296             ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|kernel_add_function_inst0|kernel_add_basic_block_0|rnode_1to3_bb0_arrayidx4_0_reg_3_fifo|staging_reg                                                                                                             ; 68    ; 0              ; 0            ; 0              ; 66     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|kernel_add_function_inst0|kernel_add_basic_block_0|rnode_1to3_bb0_arrayidx4_0_reg_3_fifo|fifo|fifo                                                                                                               ; 68    ; 0              ; 0            ; 0              ; 67     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|kernel_add_function_inst0|kernel_add_basic_block_0|rnode_1to3_bb0_arrayidx4_0_reg_3_fifo|fifo                                                                                                                    ; 68    ; 0              ; 0            ; 0              ; 67     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|kernel_add_function_inst0|kernel_add_basic_block_0|rnode_1to3_bb0_arrayidx4_0_reg_3_fifo                                                                                                                         ; 68    ; 2              ; 0            ; 2              ; 66     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|kernel_add_function_inst0|kernel_add_basic_block_0                                                                                                                                                               ; 1071  ; 0              ; 62           ; 0              ; 983    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|kernel_add_function_inst0                                                                                                                                                                                        ; 1071  ; 0              ; 0            ; 0              ; 982    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|id_iter_inst0|work_item_iterator                                                                                                                                                                                 ; 293   ; 0              ; 97           ; 0              ; 193    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|id_iter_inst0|group_id_fifo|scfifo_component|auto_generated|dpfifo|wr_ptr                                                                                                                                        ; 4     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|id_iter_inst0|group_id_fifo|scfifo_component|auto_generated|dpfifo|usedw_counter                                                                                                                                 ; 5     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|id_iter_inst0|group_id_fifo|scfifo_component|auto_generated|dpfifo|rd_ptr_msb                                                                                                                                    ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|id_iter_inst0|group_id_fifo|scfifo_component|auto_generated|dpfifo|three_comparison                                                                                                                              ; 4     ; 2              ; 0            ; 2              ; 1      ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|id_iter_inst0|group_id_fifo|scfifo_component|auto_generated|dpfifo|almost_full_comparer                                                                                                                          ; 4     ; 2              ; 0            ; 2              ; 1      ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|id_iter_inst0|group_id_fifo|scfifo_component|auto_generated|dpfifo|FIFOram                                                                                                                                       ; 200   ; 0              ; 0            ; 0              ; 192    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|id_iter_inst0|group_id_fifo|scfifo_component|auto_generated|dpfifo                                                                                                                                               ; 197   ; 0              ; 0            ; 0              ; 196    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|id_iter_inst0|group_id_fifo|scfifo_component|auto_generated                                                                                                                                                      ; 196   ; 1              ; 0            ; 1              ; 197    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|id_iter_inst0|group_id_fifo                                                                                                                                                                                      ; 196   ; 0              ; 0            ; 0              ; 194    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|id_iter_inst0|use_base_inst                                                                                                                                                                                      ; 5     ; 0              ; 4            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|id_iter_inst0|acl_valid                                                                                                                                                                                          ; 5     ; 0              ; 4            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|id_iter_inst0|register_block[2].acl_grid                                                                                                                                                                         ; 36    ; 0              ; 4            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|id_iter_inst0|register_block[2].acl_lid                                                                                                                                                                          ; 36    ; 0              ; 4            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|id_iter_inst0|register_block[2].acl_gid                                                                                                                                                                          ; 36    ; 0              ; 4            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|id_iter_inst0|register_block[1].acl_grid                                                                                                                                                                         ; 36    ; 0              ; 4            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|id_iter_inst0|register_block[1].acl_lid                                                                                                                                                                          ; 36    ; 0              ; 4            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|id_iter_inst0|register_block[1].acl_gid                                                                                                                                                                          ; 36    ; 0              ; 4            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|id_iter_inst0|register_block[0].acl_grid                                                                                                                                                                         ; 36    ; 0              ; 4            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|id_iter_inst0|register_block[0].acl_lid                                                                                                                                                                          ; 36    ; 0              ; 4            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|id_iter_inst0|register_block[0].acl_gid                                                                                                                                                                          ; 36    ; 0              ; 4            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|id_iter_inst0                                                                                                                                                                                                    ; 389   ; 256            ; 0            ; 256            ; 290    ; 256             ; 256           ; 256             ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|kernel_finish_detector|ndrange_completed                                                                                                                                                                         ; 5     ; 1              ; 1            ; 1              ; 96     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|kernel_finish_detector|ndrange_sum                                                                                                                                                                               ; 36    ; 0              ; 1            ; 0              ; 96     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|kernel_finish_detector                                                                                                                                                                                           ; 41    ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel|group_dispatcher                                                                                                                                                                                                 ; 196   ; 0              ; 0            ; 0              ; 195    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add|kernel                                                                                                                                                                                                                  ; 860   ; 1              ; 1            ; 1              ; 1044   ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system|kernel_add                                                                                                                                                                                                                         ; 859   ; 0              ; 0            ; 0              ; 1044   ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|mat_cl_system                                                                                                                                                                                                                                    ; 417   ; 0              ; 0            ; 0              ; 456    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|cra_root                                                                                                                                                                                                                                         ; 161   ; 0              ; 15           ; 0              ; 146    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|avs_kernel_mul_cra_cra_ring                                                                                                                                                                                                                      ; 147   ; 0              ; 0            ; 0              ; 158    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|avs_kernel_add_cra_cra_ring                                                                                                                                                                                                                      ; 147   ; 0              ; 0            ; 0              ; 158    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|acl_iface|rst_controller_003|alt_rst_req_sync_uq1                                                                                                                                                                                                ; 2     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|acl_iface|rst_controller_003|alt_rst_sync_uq1                                                                                                                                                                                                    ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|acl_iface|rst_controller_003                                                                                                                                                                                                                     ; 33    ; 31             ; 0            ; 31             ; 1      ; 31              ; 31            ; 31              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|acl_iface|rst_controller_002|alt_rst_req_sync_uq1                                                                                                                                                                                                ; 2     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|acl_iface|rst_controller_002|alt_rst_sync_uq1                                                                                                                                                                                                    ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|acl_iface|rst_controller_002                                                                                                                                                                                                                     ; 33    ; 31             ; 0            ; 31             ; 1      ; 31              ; 31            ; 31              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|acl_iface|rst_controller_001|alt_rst_req_sync_uq1                                                                                                                                                                                                ; 2     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|acl_iface|rst_controller_001|alt_rst_sync_uq1                                                                                                                                                                                                    ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|acl_iface|rst_controller_001                                                                                                                                                                                                                     ; 33    ; 31             ; 0            ; 31             ; 1      ; 31              ; 31            ; 31              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|acl_iface|rst_controller|alt_rst_req_sync_uq1                                                                                                                                                                                                    ; 2     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|acl_iface|rst_controller|alt_rst_sync_uq1                                                                                                                                                                                                        ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|acl_iface|rst_controller                                                                                                                                                                                                                         ; 33    ; 31             ; 0            ; 31             ; 1      ; 31              ; 31            ; 31              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|acl_iface|irq_mapper_001                                                                                                                                                                                                                         ; 0     ; 32             ; 0            ; 32             ; 32     ; 32              ; 32            ; 32              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|acl_iface|irq_mapper                                                                                                                                                                                                                             ; 1     ; 31             ; 0            ; 31             ; 32     ; 31              ; 31            ; 31              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|acl_iface|mm_interconnect_2|avalon_st_adapter|error_adapter_0                                                                                                                                                                                    ; 262   ; 1              ; 2            ; 1              ; 261    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|acl_iface|mm_interconnect_2|avalon_st_adapter                                                                                                                                                                                                    ; 262   ; 0              ; 0            ; 0              ; 261    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|acl_iface|mm_interconnect_2|rsp_mux                                                                                                                                                                                                              ; 371   ; 0              ; 2            ; 0              ; 369    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|acl_iface|mm_interconnect_2|rsp_demux                                                                                                                                                                                                            ; 371   ; 1              ; 2            ; 1              ; 369    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|acl_iface|mm_interconnect_2|cmd_mux                                                                                                                                                                                                              ; 371   ; 0              ; 2            ; 0              ; 369    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|acl_iface|mm_interconnect_2|cmd_demux                                                                                                                                                                                                            ; 371   ; 1              ; 2            ; 1              ; 369    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|acl_iface|mm_interconnect_2|router_001|the_default_decode                                                                                                                                                                                        ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|acl_iface|mm_interconnect_2|router_001                                                                                                                                                                                                           ; 370   ; 0              ; 2            ; 0              ; 369    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|acl_iface|mm_interconnect_2|router|the_default_decode                                                                                                                                                                                            ; 0     ; 2              ; 0            ; 2              ; 2      ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|acl_iface|mm_interconnect_2|router                                                                                                                                                                                                               ; 370   ; 2              ; 3            ; 2              ; 369    ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|acl_iface|mm_interconnect_2|hps_f2h_sdram0_data_agent_rsp_fifo                                                                                                                                                                                   ; 410   ; 39             ; 0            ; 39             ; 369    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|acl_iface|mm_interconnect_2|hps_f2h_sdram0_data_agent|uncompressor                                                                                                                                                                               ; 56    ; 1              ; 0            ; 1              ; 54     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|acl_iface|mm_interconnect_2|hps_f2h_sdram0_data_agent                                                                                                                                                                                            ; 1262  ; 266            ; 262          ; 266            ; 1334   ; 266             ; 266           ; 266             ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|acl_iface|mm_interconnect_2|address_span_extender_kernel_expanded_master_agent                                                                                                                                                                   ; 705   ; 34             ; 116          ; 34             ; 626    ; 34              ; 34            ; 34              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|acl_iface|mm_interconnect_2|hps_f2h_sdram0_data_translator                                                                                                                                                                                       ; 601   ; 4              ; 5            ; 4              ; 583    ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|acl_iface|mm_interconnect_2|address_span_extender_kernel_expanded_master_translator                                                                                                                                                              ; 596   ; 9              ; 0            ; 9              ; 592    ; 9               ; 9             ; 9               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|acl_iface|mm_interconnect_2                                                                                                                                                                                                                      ; 588   ; 0              ; 0            ; 0              ; 583    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|acl_iface|mm_interconnect_1|address_span_extender_kernel_windowed_slave_translator                                                                                                                                                               ; 596   ; 4              ; 5            ; 4              ; 578    ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|acl_iface|mm_interconnect_1|clock_cross_kernel_mem1_m0_translator                                                                                                                                                                                ; 594   ; 13             ; 2            ; 13             ; 590    ; 13              ; 13            ; 13              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|acl_iface|mm_interconnect_1                                                                                                                                                                                                                      ; 586   ; 0              ; 0            ; 0              ; 578    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|acl_iface|mm_interconnect_0|avalon_st_adapter_002|error_adapter_0                                                                                                                                                                                ; 38    ; 1              ; 2            ; 1              ; 37     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|acl_iface|mm_interconnect_0|avalon_st_adapter_002                                                                                                                                                                                                ; 38    ; 0              ; 0            ; 0              ; 37     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|acl_iface|mm_interconnect_0|avalon_st_adapter_001|error_adapter_0                                                                                                                                                                                ; 38    ; 1              ; 2            ; 1              ; 37     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; the_system|acl_iface|mm_interconnect_0|avalon_st_adapter_001                                                                                                                                                                                                ; 38    ; 0              ; 0            ; 0              ; 37     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
